Aula,Situazione,AP1,AP2,AP3,AP4,AP5,AP6,AP8,AP9,AP13,AP14,AP15,AP16,AP19,AP20,AP21,AP22,AP23,AP24,AP27,AP28,AP36,AP37,AP38,AP39,AP41,AP42,AP44
Corridor,Crowded,-64.0,-71.0,,,-77.0,-74.0,,,-74.0,-71.0,-82.0,-86.0,-78.0,-96.0,-81.0,-94.0,,,-77.0,-96.0,-70.0,-87.0,-83.0,-93.0,-87.0,-95.0,
Corridor,Crowded,-58.0,-75.0,,,-70.0,-72.0,,,-68.0,-74.0,-82.0,-83.0,-78.0,-96.0,-81.0,-94.0,-82.0,,-78.0,-87.0,-68.0,-87.0,-83.0,-92.0,-87.0,-95.0,
Corridor,Crowded,-58.0,-73.0,,,-74.0,-72.0,,,-68.0,-74.0,-82.0,-83.0,-78.0,-96.0,-85.0,-94.0,-86.0,-93.0,-78.0,-89.0,-68.0,-87.0,-80.0,-92.0,-87.0,-95.0,
Corridor,Crowded,-60.0,-68.0,,,-67.0,-69.0,,,-68.0,-69.0,-74.0,-87.0,-78.0,-96.0,-82.0,-94.0,-86.0,-93.0,-78.0,-93.0,-68.0,-87.0,-80.0,-89.0,-87.0,-95.0,
Corridor,Crowded,-60.0,-78.0,,,-65.0,-68.0,,,-62.0,-64.0,-74.0,-79.0,-90.0,-96.0,-83.0,-94.0,-83.0,-93.0,-77.0,-93.0,-68.0,-87.0,-80.0,-84.0,-87.0,-95.0,
Corridor,Crowded,-60.0,-85.0,,,-65.0,-63.0,,,-63.0,-73.0,-70.0,-82.0,-90.0,-96.0,-83.0,-94.0,-83.0,-93.0,-77.0,-82.0,-77.0,-87.0,-80.0,-84.0,-86.0,-95.0,
Corridor,Crowded,-65.0,-81.0,,,-58.0,-69.0,,,-58.0,-69.0,-69.0,-86.0,-80.0,-96.0,-80.0,-94.0,-85.0,-96.0,-70.0,-85.0,-78.0,-87.0,-67.0,-84.0,-86.0,,
Corridor,Crowded,-70.0,-77.0,,,-57.0,-63.0,,,-58.0,-64.0,-75.0,-81.0,-82.0,-96.0,-80.0,-94.0,-85.0,-92.0,-77.0,-87.0,-78.0,-87.0,-70.0,-80.0,-86.0,,
Corridor,Crowded,-64.0,-81.0,,,-63.0,-65.0,,,-58.0,-61.0,-64.0,-78.0,-84.0,-96.0,-78.0,-94.0,-82.0,-91.0,-77.0,-87.0,-78.0,-87.0,-68.0,-89.0,-83.0,,
Corridor,Crowded,-72.0,-84.0,,,-62.0,-62.0,,,-60.0,-51.0,-66.0,-80.0,-84.0,,-78.0,-94.0,-78.0,-90.0,-71.0,-87.0,-85.0,,-78.0,-91.0,-84.0,,
Corridor,Crowded,-75.0,-84.0,,,-52.0,-66.0,,,-55.0,-70.0,-66.0,-80.0,-83.0,,-78.0,-94.0,-84.0,-92.0,-69.0,-81.0,-82.0,,-77.0,-91.0,-81.0,,
Corridor,Crowded,-76.0,-92.0,,,-54.0,-68.0,-90.0,,-56.0,-64.0,-70.0,-76.0,-80.0,,-73.0,-82.0,-86.0,-90.0,-79.0,-88.0,-86.0,,-81.0,-93.0,-81.0,-93.0,
Corridor,Crowded,-71.0,-91.0,,,-53.0,-74.0,-90.0,,-60.0,-71.0,-68.0,-72.0,-86.0,,-68.0,-82.0,-81.0,-95.0,-65.0,-79.0,-89.0,,-80.0,-93.0,-84.0,-93.0,
Corridor,Crowded,-75.0,-91.0,,,-58.0,-73.0,-90.0,,-68.0,-78.0,-50.0,-73.0,-86.0,,-69.0,-82.0,-81.0,-94.0,-66.0,-85.0,-89.0,,-86.0,-93.0,-84.0,-93.0,
Corridor,Crowded,-75.0,-93.0,,,-66.0,-67.0,-90.0,,-72.0,-80.0,-61.0,-62.0,-82.0,,-70.0,-82.0,-84.0,-93.0,-69.0,-87.0,-89.0,,-81.0,-93.0,-84.0,-94.0,
Corridor,Crowded,-75.0,-93.0,,,-69.0,-73.0,-90.0,,-74.0,-85.0,-50.0,-67.0,-82.0,,-71.0,-79.0,-84.0,-93.0,-67.0,-91.0,-89.0,,-81.0,-93.0,-84.0,-94.0,
Corridor,Crowded,-81.0,-95.0,,,-67.0,-72.0,-90.0,,-75.0,-79.0,-56.0,-61.0,-82.0,,-64.0,-82.0,-85.0,-93.0,-67.0,-92.0,-89.0,,-81.0,-93.0,-84.0,-94.0,
Corridor,Crowded,-75.0,-95.0,,,-71.0,-69.0,-90.0,,-79.0,-79.0,-57.0,-74.0,-82.0,,-63.0,-82.0,-85.0,-93.0,-67.0,-88.0,-89.0,,-81.0,-93.0,-84.0,-94.0,
Corridor,Crowded,-75.0,-96.0,,,-70.0,-73.0,-90.0,,-80.0,-86.0,-66.0,-75.0,-82.0,,-74.0,-82.0,-88.0,-93.0,-67.0,-92.0,-89.0,,-81.0,-93.0,-84.0,-94.0,
Corridor,Crowded,-77.0,-96.0,,,-70.0,-85.0,-90.0,,-78.0,-86.0,-62.0,-72.0,-82.0,,-68.0,-84.0,-88.0,-93.0,-84.0,-88.0,-89.0,,-81.0,-93.0,-84.0,-94.0,
Corridor,Crowded,-77.0,-96.0,,,-81.0,-83.0,-88.0,,-78.0,-87.0,-72.0,-82.0,-82.0,,-69.0,-88.0,-88.0,-93.0,-84.0,-95.0,-89.0,,-81.0,,-84.0,-94.0,
Corridor,Crowded,-77.0,-96.0,-82.0,,-77.0,-87.0,-88.0,,-83.0,-95.0,-73.0,-82.0,-82.0,,-67.0,-93.0,-88.0,-93.0,-84.0,-95.0,,,-81.0,,,-94.0,
Corridor,Crowded,-79.0,-92.0,-82.0,,-77.0,-81.0,-88.0,,-81.0,-82.0,-73.0,-76.0,-82.0,,-75.0,-93.0,-86.0,-93.0,-83.0,-89.0,,,-81.0,,,-94.0,
Corridor,Crowded,-78.0,-92.0,-82.0,,-77.0,-75.0,-87.0,,-82.0,-80.0,-71.0,-83.0,,,-76.0,-89.0,-89.0,,-80.0,-95.0,,,,,,-94.0,
Corridor,Crowded,-77.0,-92.0,-82.0,,-72.0,-82.0,-87.0,,-80.0,-81.0,-64.0,-68.0,,,-76.0,-79.0,-89.0,,-80.0,-95.0,,,,,,-94.0,
Corridor,Crowded,-75.0,-91.0,-82.0,,-71.0,-71.0,-87.0,,-75.0,-78.0,-66.0,-62.0,-89.0,,-66.0,-79.0,-89.0,,-74.0,-78.0,,,,,,,
Corridor,Crowded,-71.0,-90.0,-82.0,,-70.0,-68.0,-87.0,,-73.0,-82.0,-54.0,-71.0,-85.0,,-66.0,-80.0,-89.0,-94.0,-66.0,-82.0,,,,,,,
Corridor,Crowded,-72.0,-93.0,-82.0,,-72.0,-67.0,-87.0,,-73.0,-76.0,-63.0,-73.0,-83.0,,-71.0,-81.0,-89.0,-92.0,-66.0,-81.0,,,-86.0,,,,
Corridor,Crowded,-76.0,-87.0,-82.0,,-68.0,-70.0,-87.0,,-71.0,-78.0,-49.0,-63.0,-83.0,,-66.0,-76.0,-85.0,-91.0,-67.0,-81.0,,,-79.0,,,,
Corridor,Crowded,-76.0,-87.0,-82.0,,-65.0,-68.0,-87.0,,-66.0,-74.0,-59.0,-69.0,-83.0,,-66.0,-76.0,-85.0,-93.0,-70.0,-78.0,,,-82.0,,,,
Corridor,Crowded,-72.0,-83.0,,,-55.0,-67.0,-87.0,,-66.0,-68.0,-54.0,-74.0,-83.0,,-70.0,-76.0,-81.0,-92.0,-64.0,-82.0,,,-81.0,-94.0,-79.0,-93.0,
Corridor,Crowded,-76.0,-85.0,,,-63.0,-72.0,-87.0,,-60.0,-64.0,-69.0,-77.0,-83.0,,-73.0,-76.0,-80.0,-94.0,-64.0,-82.0,,,-82.0,-94.0,-79.0,-93.0,
Corridor,Crowded,-69.0,-80.0,,,-64.0,-57.0,,,-53.0,-63.0,-65.0,-81.0,-84.0,,-66.0,-76.0,-82.0,-93.0,-71.0,-78.0,-80.0,,-78.0,-94.0,-86.0,-93.0,
Corridor,Crowded,-67.0,-79.0,,,-54.0,-65.0,,,-60.0,-68.0,-70.0,-81.0,-83.0,,-76.0,-90.0,-82.0,-92.0,-71.0,-78.0,-80.0,,-78.0,-82.0,-86.0,-93.0,
Corridor,Crowded,-67.0,-77.0,,,-61.0,-67.0,,,-60.0,-68.0,-72.0,-82.0,-83.0,,-76.0,-90.0,-82.0,-93.0,-74.0,-78.0,-80.0,,-74.0,-82.0,-86.0,-93.0,
Corridor,Crowded,-58.0,-75.0,,,-61.0,-66.0,,,-66.0,-72.0,-72.0,-86.0,-81.0,,-78.0,-90.0,-82.0,-92.0,-74.0,-78.0,-80.0,,-74.0,-82.0,-86.0,-93.0,
Corridor,Crowded,-56.0,-73.0,,,-61.0,-66.0,,,-69.0,-75.0,-78.0,-84.0,-81.0,,-78.0,-90.0,-84.0,-93.0,-79.0,-78.0,-72.0,,-81.0,-82.0,-86.0,-93.0,
Corridor,Crowded,-59.0,-73.0,,,-67.0,-73.0,,,-72.0,-74.0,-72.0,-89.0,-81.0,,-81.0,-92.0,-84.0,-93.0,-77.0,-78.0,-70.0,,-81.0,-82.0,-86.0,-93.0,
Corridor,Crowded,-50.0,-73.0,,,-75.0,-78.0,,,-73.0,-80.0,-80.0,-89.0,-81.0,,-83.0,-95.0,-84.0,-93.0,-77.0,-93.0,-73.0,-88.0,-87.0,-92.0,-86.0,,
Corridor,Crowded,-49.0,-65.0,,,-76.0,-81.0,,,-76.0,-80.0,-85.0,-94.0,-86.0,,-83.0,-95.0,-84.0,-93.0,-86.0,-93.0,-70.0,-88.0,-87.0,-92.0,-86.0,,
Corridor,Crowded,-54.0,-73.0,,,-74.0,-78.0,,,-75.0,-79.0,-78.0,-86.0,-86.0,-92.0,-83.0,-95.0,-84.0,-93.0,-86.0,-94.0,-66.0,-88.0,-87.0,-92.0,-86.0,,
Corridor,Crowded,-54.0,-65.0,,,-74.0,-76.0,,,-73.0,-77.0,-81.0,-91.0,-86.0,-92.0,-83.0,-95.0,-84.0,-93.0,-86.0,-94.0,-67.0,-88.0,-87.0,-92.0,,,
Corridor,Crowded,-51.0,-66.0,,,-74.0,-77.0,,,-76.0,-84.0,-79.0,-88.0,-86.0,-94.0,-83.0,-95.0,-84.0,-93.0,-80.0,-94.0,-67.0,-88.0,-87.0,-92.0,-83.0,-95.0,
Corridor,Crowded,-46.0,-67.0,,,-74.0,-86.0,,,-72.0,-79.0,-79.0,-89.0,-79.0,-93.0,-89.0,-95.0,-84.0,-93.0,-79.0,-94.0,-68.0,-83.0,-87.0,-92.0,-83.0,-95.0,
Corridor,Crowded,-63.0,-69.0,,,-70.0,-77.0,,,-72.0,-76.0,-72.0,-87.0,-79.0,-95.0,-82.0,-95.0,-84.0,-93.0,-79.0,-94.0,-74.0,-83.0,-84.0,-92.0,-83.0,-92.0,
Corridor,Crowded,-52.0,-68.0,,,-72.0,-72.0,,,-73.0,-77.0,-71.0,-87.0,-79.0,-95.0,-79.0,-95.0,,,-79.0,-93.0,-70.0,-83.0,-81.0,-92.0,-83.0,-92.0,
Corridor,Crowded,-63.0,-69.0,,,-71.0,-72.0,,,-73.0,-77.0,-71.0,-88.0,-79.0,-95.0,-79.0,,,-95.0,-82.0,-93.0,-70.0,-83.0,-80.0,,-83.0,-92.0,
Corridor,Crowded,-54.0,-70.0,,,-71.0,-76.0,,,-73.0,-72.0,-76.0,-81.0,-79.0,-95.0,-78.0,,,-93.0,-73.0,-93.0,-70.0,-83.0,-75.0,,-83.0,-92.0,
Corridor,Crowded,-54.0,-65.0,,,-65.0,-74.0,,,-66.0,-69.0,-64.0,-86.0,-79.0,-95.0,-80.0,,-84.0,-90.0,-73.0,-84.0,-72.0,-83.0,-72.0,-93.0,-83.0,-92.0,
Corridor,Crowded,-59.0,-66.0,,,-52.0,-61.0,,,-56.0,-68.0,-72.0,-80.0,-86.0,-95.0,-80.0,-92.0,-79.0,-94.0,-73.0,-84.0,-75.0,-83.0,-75.0,-87.0,-83.0,-92.0,
Corridor,Crowded,-53.0,-75.0,,,-52.0,-75.0,,,-56.0,-71.0,-72.0,-86.0,-86.0,-95.0,-80.0,-92.0,-79.0,-93.0,-73.0,-87.0,-75.0,-83.0,-75.0,-95.0,,-92.0,
Corridor,Crowded,-57.0,-71.0,,,-64.0,-57.0,,,-73.0,-69.0,-75.0,-84.0,-86.0,-95.0,-80.0,-92.0,-79.0,-93.0,-81.0,-87.0,-75.0,,-78.0,-85.0,,-92.0,
Corridor,Crowded,-60.0,-79.0,,,-55.0,-68.0,,,-59.0,-63.0,-67.0,-85.0,-86.0,-95.0,-80.0,-92.0,-79.0,-91.0,-81.0,-82.0,-75.0,,-71.0,-86.0,-82.0,-92.0,
Corridor,Crowded,-69.0,-82.0,,,-56.0,-69.0,,,-55.0,-55.0,-65.0,-77.0,-82.0,,-71.0,-92.0,-82.0,-92.0,-69.0,-86.0,-80.0,,-70.0,-90.0,-83.0,,
Corridor,Crowded,-70.0,-80.0,,,-53.0,-60.0,,,-55.0,-67.0,-60.0,-80.0,-82.0,,-80.0,-92.0,-82.0,-89.0,-69.0,-90.0,-86.0,,-75.0,-93.0,-83.0,,
Corridor,Crowded,-70.0,-90.0,,,-59.0,-68.0,,,-55.0,-66.0,-62.0,-78.0,-82.0,,-80.0,-92.0,-78.0,-94.0,-64.0,-84.0,-86.0,,-78.0,-93.0,-83.0,,
Corridor,Crowded,-77.0,-89.0,,,-61.0,-68.0,,,-68.0,-77.0,-53.0,-66.0,-79.0,,-71.0,-79.0,-78.0,-94.0,-72.0,-81.0,-86.0,,-78.0,-93.0,-83.0,,
Corridor,Crowded,-77.0,-89.0,,,-65.0,-72.0,,,-69.0,-79.0,-53.0,-63.0,-79.0,,-63.0,-78.0,-78.0,-94.0,-62.0,-78.0,-86.0,,-78.0,-93.0,-83.0,,
Corridor,Crowded,-77.0,-87.0,,,-62.0,-67.0,,,-72.0,-77.0,-49.0,-59.0,-80.0,-94.0,-66.0,-79.0,-85.0,-94.0,-73.0,-88.0,-87.0,,-81.0,-93.0,-82.0,,
Corridor,Crowded,-69.0,-91.0,,,-63.0,-65.0,,,-70.0,-85.0,-50.0,-66.0,-75.0,-94.0,-66.0,-79.0,-85.0,-94.0,-69.0,-83.0,-89.0,,-83.0,-93.0,-82.0,,
Garden,Crowded,-78.0,,-83.0,,-82.0,-87.0,-75.0,,-79.0,,,-86.0,,,-80.0,-92.0,,,,,,,,,-81.0,,
Garden,Crowded,-78.0,,-76.0,,-80.0,-87.0,-75.0,,-79.0,,-78.0,-86.0,,,-80.0,-91.0,,,-81.0,,,,,,-81.0,,-91.0
Garden,Crowded,-83.0,,-76.0,,-83.0,-87.0,,,-82.0,,-80.0,-87.0,,,-71.0,-89.0,,,-81.0,,,,,,-84.0,-95.0,-90.0
Garden,Crowded,-83.0,,-80.0,-92.0,-87.0,-91.0,-80.0,,-86.0,,-81.0,-93.0,,,-86.0,-89.0,,,-81.0,,,,,,-82.0,-92.0,-90.0
Garden,Crowded,-83.0,,-80.0,-93.0,-87.0,-91.0,-80.0,-93.0,-86.0,,-81.0,-93.0,,,-84.0,-91.0,-87.0,,-86.0,,,,,,-82.0,-92.0,-93.0
Garden,Crowded,-83.0,,-73.0,-89.0,-87.0,-91.0,-80.0,-93.0,-83.0,,-81.0,-95.0,,,-82.0,-91.0,-83.0,,-86.0,,,,,,-82.0,-92.0,-85.0
Garden,Crowded,-83.0,,-79.0,-83.0,-85.0,-91.0,-76.0,-88.0,-83.0,,-81.0,-95.0,,,-79.0,-91.0,-83.0,-92.0,-86.0,,,,,,-83.0,-91.0,-90.0
Garden,Crowded,-83.0,,-83.0,-95.0,-85.0,-91.0,-81.0,-90.0,-83.0,,-81.0,-95.0,,,-78.0,-91.0,-83.0,-92.0,-86.0,,,,,,-83.0,-84.0,-90.0
Garden,Crowded,-83.0,,-83.0,-94.0,-85.0,-91.0,-84.0,-90.0,-83.0,,-81.0,-95.0,,,-82.0,-91.0,-83.0,-92.0,-86.0,,,,-81.0,-87.0,-83.0,-88.0,-87.0
Garden,Crowded,-83.0,,-83.0,-94.0,-85.0,-91.0,-82.0,-90.0,-83.0,,-83.0,-95.0,,,-83.0,-91.0,-83.0,-92.0,-86.0,,,,-81.0,-91.0,-83.0,-91.0,-87.0
Garden,Crowded,,,-83.0,-94.0,-85.0,-91.0,-86.0,-90.0,-83.0,,-80.0,-90.0,,-94.0,-84.0,-91.0,-83.0,-92.0,-86.0,,,,-81.0,-91.0,-83.0,-78.0,-87.0
Garden,Crowded,,,-83.0,-95.0,-85.0,-93.0,-85.0,-90.0,-83.0,,-80.0,-91.0,,-94.0,-87.0,-91.0,-83.0,-92.0,-86.0,,,,-81.0,-91.0,-83.0,-85.0,-86.0
Garden,Crowded,,,-83.0,-94.0,-85.0,-95.0,-78.0,-90.0,,,-74.0,-91.0,,-94.0,-87.0,,,-92.0,,,,,-81.0,-91.0,-84.0,-86.0,-85.0
Garden,Crowded,,,-83.0,-94.0,-86.0,-95.0,-78.0,-90.0,,,-74.0,-91.0,,-94.0,-87.0,,,-92.0,,,,,-81.0,-91.0,-84.0,-92.0,-85.0
Garden,Crowded,,,-83.0,-94.0,-86.0,-95.0,-79.0,-91.0,,,-75.0,-91.0,,-94.0,-87.0,,,,,,,,-81.0,-95.0,-84.0,-91.0,-85.0
Garden,Crowded,,,,-94.0,-84.0,-95.0,-84.0,-91.0,,,-83.0,-91.0,,-94.0,-87.0,,,,,,,,-88.0,-92.0,-84.0,-91.0,-95.0
Garden,Crowded,,,,-94.0,-84.0,-95.0,-84.0,-91.0,,,-87.0,-91.0,,-94.0,-87.0,,,,,,,,-86.0,-93.0,-84.0,-91.0,-95.0
Garden,Crowded,,,,-94.0,-85.0,-95.0,-84.0,-91.0,,,-79.0,-91.0,,,-87.0,,,,,,,,-83.0,-92.0,-85.0,-96.0,-95.0
Garden,Crowded,,,-88.0,-94.0,-86.0,-95.0,-84.0,-91.0,,,-87.0,-91.0,,,-87.0,,,,,,,,-79.0,-94.0,-85.0,-96.0,-95.0
Garden,Crowded,,,-88.0,-94.0,-90.0,-95.0,-85.0,-91.0,,,-85.0,-91.0,,,-87.0,,,,,,,,-79.0,-93.0,-88.0,-93.0,-95.0
Garden,Crowded,,,-87.0,-94.0,-90.0,-95.0,-85.0,-91.0,,,-86.0,-91.0,,,-87.0,,,,,,,,-84.0,-89.0,-87.0,-95.0,-95.0
Garden,Crowded,,,-87.0,,-90.0,,-85.0,-91.0,,,-85.0,-91.0,,,-87.0,,,,,,,,-76.0,-83.0,-86.0,-95.0,-95.0
Garden,Crowded,,,-87.0,,-90.0,,-85.0,-91.0,,,-84.0,,,,-87.0,,,,,,,,-69.0,-80.0,-86.0,-93.0,-95.0
Garden,Crowded,,,-87.0,,-90.0,,-85.0,,,,-87.0,,,,-87.0,,,,,,,,-76.0,-81.0,-86.0,-93.0,-95.0
Garden,Crowded,,,-89.0,,-90.0,,-85.0,,,,-84.0,,,,-89.0,,,,,,,,-55.0,-72.0,-90.0,-93.0,
Garden,Crowded,,,-89.0,,-86.0,,-85.0,,,,-84.0,,,,-89.0,,,,,,,,-65.0,-79.0,-90.0,-93.0,
Garden,Crowded,,,-89.0,,-86.0,,-85.0,,,,-84.0,,,,-89.0,,,,,,,,-83.0,-91.0,-90.0,-93.0,
Garden,Crowded,,,-89.0,,-87.0,,-88.0,,,,-86.0,-93.0,,,-89.0,,,,,,,,-86.0,-91.0,-90.0,-93.0,
Garden,Crowded,,,-88.0,,-86.0,,-88.0,,,,-86.0,-93.0,,,,,,,,,,,,-91.0,-82.0,-93.0,-89.0
Garden,Crowded,,,-76.0,,-86.0,,-79.0,,,,,-94.0,-87.0,,,,,,,,,,,-90.0,-82.0,-89.0,-77.0
Garden,Crowded,,,-80.0,,-86.0,,-80.0,-92.0,,,-81.0,-94.0,-87.0,,,,,,,,,,,-90.0,-84.0,-85.0,-87.0
Garden,Crowded,,,-82.0,,-86.0,,-80.0,-92.0,,,-74.0,-94.0,-87.0,,,-95.0,,,-85.0,,,,,-91.0,-82.0,-90.0,-87.0
Garden,Crowded,,,-80.0,-95.0,-86.0,,-80.0,-92.0,,,-79.0,-90.0,-83.0,,,-95.0,,,-85.0,,,,,-96.0,-82.0,-79.0,-87.0
Garden,Crowded,,,-80.0,-86.0,-83.0,,-78.0,-92.0,,,-79.0,-90.0,-83.0,,,-95.0,,,-85.0,,,,,-96.0,-76.0,-80.0,-86.0
Garden,Crowded,,,-77.0,-86.0,-83.0,,-77.0,-84.0,,,-79.0,-93.0,-83.0,,,-95.0,,-91.0,-85.0,,,,,-96.0,-76.0,-80.0,-89.0
Garden,Crowded,,,-70.0,-90.0,-83.0,,-77.0,-92.0,,,-79.0,-93.0,-83.0,,,-95.0,,-91.0,-85.0,,,,,-96.0,-76.0,-88.0,-91.0
Garden,Crowded,,,-70.0,-87.0,-83.0,,-77.0,-86.0,,,-79.0,-89.0,-78.0,-92.0,,-95.0,,-91.0,-85.0,,,,,-96.0,-77.0,-84.0,-93.0
Garden,Crowded,,,-70.0,-92.0,-83.0,,-75.0,-86.0,,,-79.0,-89.0,-85.0,-92.0,,-94.0,,-91.0,-85.0,,,,,-96.0,-79.0,-84.0,-81.0
Garden,Crowded,,,-77.0,-89.0,-83.0,,-73.0,-86.0,,,-79.0,-89.0,-84.0,-94.0,,-94.0,,-93.0,-85.0,,,,,-96.0,-78.0,-86.0,-85.0
Garden,Crowded,-88.0,,-80.0,-91.0,-83.0,,-79.0,-86.0,,,-79.0,-89.0,-77.0,-94.0,,-94.0,,-93.0,-85.0,,,,,-96.0,-82.0,-81.0,-90.0
Garden,Crowded,-88.0,,-79.0,-91.0,-83.0,,-78.0,-95.0,,,-79.0,-89.0,-77.0,-94.0,,-94.0,,-93.0,,,,,,-96.0,-82.0,-89.0,-92.0
Garden,Crowded,-88.0,,-78.0,-93.0,-83.0,,-77.0,-87.0,,,-86.0,-89.0,-77.0,-94.0,,-94.0,,-93.0,,,,,,,-82.0,-92.0,-87.0
Garden,Crowded,-88.0,,-78.0,-94.0,,,-74.0,-92.0,,,-86.0,-89.0,-77.0,-94.0,,-94.0,,-93.0,,,,,,,-82.0,-93.0,-87.0
Garden,Crowded,-88.0,,-78.0,-94.0,,,-80.0,-92.0,,,-86.0,-89.0,-77.0,-94.0,,-94.0,,-93.0,,,,,,,-82.0,-93.0,-88.0
Garden,Crowded,-88.0,,-78.0,-94.0,,,-74.0,-92.0,,,-81.0,-89.0,-83.0,-94.0,-77.0,-94.0,,-93.0,,,,,,,-80.0,-89.0,-88.0
Garden,Crowded,-88.0,,-78.0,-94.0,-85.0,,-74.0,-92.0,,,-81.0,,-83.0,-94.0,-77.0,-94.0,,-93.0,,,,,,,-83.0,-83.0,-89.0
Garden,Crowded,-88.0,,-78.0,-94.0,-85.0,,-77.0,-91.0,,,-81.0,,-83.0,-94.0,-83.0,-94.0,,-93.0,,,,,,,-83.0,-82.0,-89.0
Garden,Crowded,-88.0,,-78.0,-94.0,-85.0,,-77.0,-91.0,,,-81.0,,-83.0,,-83.0,-93.0,,-93.0,,,,,,,-83.0,-95.0,-89.0
Garden,Crowded,,,-81.0,-94.0,-85.0,,-85.0,-91.0,,,-81.0,,-78.0,-92.0,-83.0,-93.0,,-93.0,-87.0,,,,,,-83.0,-87.0,-89.0
Garden,Crowded,,,-82.0,-94.0,-85.0,,-80.0,-93.0,,,-81.0,,-87.0,-95.0,-83.0,-93.0,,-90.0,-87.0,,,,,,-82.0,-93.0,-89.0
Garden,Crowded,,,-82.0,-94.0,-85.0,,-78.0,-93.0,,,-81.0,,-86.0,-95.0,-82.0,-96.0,,-90.0,-87.0,,,,,,-82.0,-90.0,-91.0
Garden,Crowded,,,-75.0,-94.0,-85.0,,-78.0,-93.0,,,-81.0,,-77.0,-95.0,-82.0,-97.0,-86.0,-90.0,-87.0,,,,,,-82.0,-91.0,-94.0
Garden,Crowded,,,-75.0,-94.0,,,-78.0,-91.0,,,,,-83.0,-95.0,-82.0,-97.0,-86.0,-95.0,-87.0,,,,,,-80.0,-84.0,-90.0
Garden,Crowded,,,-75.0,-94.0,-85.0,,-81.0,-93.0,,,-84.0,,-80.0,-95.0,-82.0,-97.0,-86.0,-95.0,-87.0,,,,,,-81.0,-87.0,-91.0
Garden,Crowded,,,-75.0,-96.0,-85.0,,-81.0,-90.0,,,-84.0,,-79.0,-95.0,-82.0,-97.0,-86.0,-93.0,-87.0,,,,,,-81.0,-91.0,-91.0
Garden,Crowded,,,-75.0,-96.0,-85.0,,-81.0,-90.0,,,-84.0,,-81.0,-95.0,-82.0,-97.0,-86.0,-90.0,,,,,,,-78.0,-93.0,-91.0
Garden,Crowded,,,-75.0,-96.0,-85.0,,-76.0,-90.0,,,-84.0,-96.0,-81.0,-95.0,-82.0,-97.0,-86.0,-90.0,,,,,,,-81.0,-93.0,-91.0
Garden,Crowded,,,-79.0,-96.0,-85.0,,-79.0,-94.0,,-93.0,-85.0,-96.0,-80.0,,-74.0,-97.0,-86.0,-92.0,,,,,,,-81.0,-93.0,-91.0
Garden,Crowded,,,-79.0,-96.0,-85.0,,-81.0,-94.0,-84.0,-93.0,-85.0,-96.0,-76.0,,-74.0,-93.0,-86.0,-93.0,-81.0,,,,,,-86.0,-91.0,-91.0
Garden,Crowded,,,-79.0,-96.0,-85.0,,-81.0,-94.0,-84.0,-93.0,-85.0,-96.0,-80.0,,-80.0,-95.0,-83.0,-93.0,-81.0,,,,,,-86.0,-93.0,-93.0
Garden,Crowded,,,-82.0,-96.0,-85.0,,-81.0,-94.0,-84.0,-93.0,-85.0,-96.0,-81.0,,-81.0,-92.0,-83.0,-93.0,-80.0,,,,,,-79.0,-94.0,-93.0
Garden,Crowded,,,-82.0,-96.0,,,-81.0,-94.0,-84.0,-93.0,-85.0,-96.0,-81.0,,-81.0,-96.0,-83.0,-93.0,-80.0,,,,,,-79.0,-88.0,-93.0
Garden,Crowded,,,-82.0,-96.0,,,-81.0,-94.0,-84.0,-91.0,-84.0,-96.0,-81.0,,-80.0,-93.0,-83.0,-88.0,-80.0,,,,,,-79.0,-91.0,-93.0
Garden,Crowded,,,-82.0,,,,-82.0,-94.0,-84.0,-91.0,-84.0,-96.0,-81.0,,-84.0,-93.0,-83.0,-88.0,-80.0,,,,,,-86.0,-91.0,-93.0
Garden,Crowded,-84.0,,-82.0,,,,-82.0,-94.0,-84.0,-91.0,-84.0,,-81.0,,-83.0,-93.0,-83.0,-88.0,-80.0,,,,,,-86.0,-95.0,-93.0
Garden,Crowded,-84.0,,-83.0,,,,-86.0,,,-91.0,-84.0,,,,-73.0,-94.0,-83.0,-90.0,-80.0,,,,,,-86.0,-92.0,-93.0
Garden,Crowded,-84.0,,-83.0,-93.0,,,-78.0,-94.0,,-91.0,-84.0,,,,-75.0,-96.0,,-93.0,-80.0,,,,,,-86.0,-91.0,-93.0
Garden,Crowded,-84.0,,-80.0,-93.0,,,-74.0,-92.0,-85.0,-91.0,-84.0,,,,-75.0,-96.0,,-93.0,,,,,,,-86.0,-87.0,-93.0
Garden,Crowded,-86.0,,-83.0,-93.0,,,-81.0,-91.0,-85.0,-94.0,-84.0,,,,-75.0,-96.0,,-93.0,-85.0,,,,,,-83.0,-89.0,-93.0
Garden,Crowded,-86.0,,-83.0,-93.0,,,-78.0,-96.0,-85.0,-94.0,,-97.0,,,-75.0,-96.0,,-93.0,-85.0,,,,,,-83.0,-93.0,-94.0
Garden,Crowded,-86.0,,-83.0,-93.0,,,,-91.0,-85.0,-91.0,,-97.0,,,-75.0,-95.0,,-93.0,-85.0,,,,,,-83.0,-90.0,-90.0
Garden,Crowded,-86.0,,-83.0,-93.0,,,,-95.0,-85.0,-88.0,,-97.0,,,-81.0,-97.0,,-93.0,-85.0,,,,,,,-94.0,-90.0
